,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
12/14/2019 23:00,White,187.38,217.28,216.51,209.32,33.67,"15,884,874.93",59.98,379.98,186.77,40.92,182.17,-0.98,502.6,290.69,502.91,290.57,502.81,290.52,0,0.01,0,0,0.01,"5,287,508.00",59.98,0.02,0,0,0,-1,498.17,288.26,497.88,287.71,498.33,287.68,"320,012.23","32,001,214.54",8.36,"124,903.10",15.06,"325,097.25",1.21,53,"1,427.48",13.36,55.43,42.11
12/15/2019 0:00,#d2e4b0,192.84,222.09,222.31,218.32,30.57,"15,885,061.17",59.98,379.98,191.52,43.96,186.31,-0.97,500.32,289.8,501.36,289.42,500.65,289.6,0,0,0,0,0,"5,287,508.00",59.98,0.02,0,0,0,-1,496.45,287.27,496.26,286.18,496.93,286.59,"320,023.03","32,002,293.96",7.77,"124,903.48",13.77,"325,098.23",1.09,53,"1,427.92",13.42,55.46,42.05
12/15/2019 1:00,White,154.18,173.4,175.08,173.31,28.9,"15,885,226.61",59.97,379.98,151.01,28.87,148.09,-0.98,501.12,289.72,501.87,289.33,501.29,289.98,0,0.03,0,0,0.03,"5,287,508.00",59.98,0.02,0,0,0,-1,496.56,287.15,496.45,286.48,497.27,286.92,"320,030.92","32,003,087.86",6.67,"124,903.83",12.1,"325,098.83",1.05,53,"1,428.35",13.21,55.34,42.13
12/15/2019 2:00,White,161.98,190.04,187.76,184.21,25.26,"15,885,381.09",59.97,379.98,162.91,34.17,159.24,-0.98,501.58,290.02,502.31,290.09,502,290.28,0,0,0,0,0,"5,287,508.00",59.99,0.02,0,0,0,-1,497.44,287.3,496.97,287.01,497.22,287.3,"320,041.78","32,004,164.58",4.97,"124,904.05",9.34,"325,099.35",1.19,53,"1,428.78",12.7,54.88,42.16
12/15/2019 3:00,#d2e4b0,158.7,185.71,182.42,181.17,25.64,"15,885,537.10",59.97,379.98,159.14,31.93,155.81,-0.98,501.21,289.87,501.73,290,501.63,290.23,0,0,0,0,0,"5,287,508.00",59.93,0.02,0,0,0,-1,496.7,286.94,496.48,286.67,496.67,286.7,"320,057.84","32,005,769.27",2.18,"124,904.24",4.18,"325,099.88",1.34,53,"1,429.20",11.38,54,42.65
12/15/2019 4:00,White,157.98,183.31,181.71,180.42,34.74,"15,885,692.10",59.96,379.98,157.81,31.48,154.59,-0.98,501.16,289.67,501.51,289.82,501.39,290.15,0,0,0,0,0,"5,287,508.00",60.01,0.02,0,0,0,-1,496.98,287.28,496.8,286.47,496.97,287.1,"320,073.10","32,007,298.29",6.42,"124,904.43",11.08,"325,100.41",1.49,53,"1,429.21",13.3,55.54,42.23
12/15/2019 5:00,White,155.74,178,179.41,176.09,37.94,"15,885,846.11",59.97,379.98,154.66,31.89,151.29,-0.98,501.28,289.42,501.66,289.54,501.48,290.06,0,0.01,0,0,0.01,"5,287,508.00",60.01,0.02,0,0,0,-1,496.88,287.25,496.69,286.37,496.9,287.05,"320,087.45","32,008,733.01",4.76,"124,904.62",8.35,"325,100.94",1.63,53,"1,429.02",13.69,56.13,42.44
12/15/2019 6:00,#d2e4b0,146.84,169.06,171.65,166.66,36.47,"15,885,992.75",59.98,379.98,147.29,29.9,144.21,-0.98,501.71,289.05,502.1,289.02,501.86,289.73,0,0,0,0,0,"5,287,508.00",60.01,0.02,0,0,0,-1,497.27,286.92,497.1,286.37,497.39,286.76,"320,102.39","32,010,226.78",4.52,"124,904.82",7.52,"325,101.47",1.78,53,"1,428.82",14.45,56.73,42.27
12/15/2019 7:00,White,148.86,173.46,171.55,170.03,35.19,"15,886,137.24",59.98,379.98,148.96,30.97,145.62,-0.98,500.77,288.68,501.4,288.49,501.37,289.22,0,0.02,0,0,0.02,"5,287,508.00",60,0.02,0,0,0,-1,496.55,286.37,496.39,286.21,496.78,286.35,"320,118.34","32,011,821.60",4.39,"124,905.01",7.26,"325,101.99",1.93,53,"1,428.63",14.58,56.94,42.31
12/15/2019 8:00,White,149.54,173.57,175.29,169.14,35.08,"15,886,283.49",59.99,379.98,149.51,33.09,145.75,-0.97,498.85,288.26,499.86,287.96,499.97,288.7,0,0.02,0,0,0.02,"5,287,508.00",60,0.02,0,0,0,-1,495,285.82,494.88,285.43,495.36,285.87,"320,133.98","32,013,385.18",4.6,"124,905.20",7.54,"325,102.56",2,53,"1,428.43",14.75,57,42.3
12/15/2019 9:00,#d2e4b0,162.42,188.41,192.93,184.79,35.9,"15,886,436.47",60,379.98,163.89,40.28,158.78,-0.97,500.7,288.86,501.11,288.67,501.32,289.35,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,496.51,286.56,496.18,286.28,496.98,286.67,"320,150.28","32,015,014.53",4.18,"124,905.42",6.81,"325,103.26",2,53,"1,428.24",14.71,56.93,42.23
12/15/2019 10:00,White,179.91,207.13,214.4,207.56,38.05,"15,886,602.19",60,379.98,182.59,49.8,175.63,-0.96,501.82,289.48,501.9,289.39,502.18,289.8,0,0.02,0,0,0.02,"5,287,508.00",59.99,0.02,0,0,0,-1,498.09,287.23,497.54,287.13,498.3,287.3,"320,165.88","32,016,575.88",6.42,"124,905.73",9.67,"325,103.99",2,53,"1,428.04",15.77,57.95,42.2
12/15/2019 11:00,White,191.68,219.77,228.26,221.73,46.63,"15,886,782.30",60.01,379.98,194.17,50.15,187.52,-0.97,501.56,289.55,501.37,289.53,501.74,289.71,0,0,0,0,0,"5,287,508.00",59.99,0.02,0,0,0,-1,497.37,287.33,497.29,287.03,497.5,287.23,"320,180.67","32,018,055.16",5.83,"124,906.04",10.52,"325,104.71",2,53,"1,427.85",13.39,55.59,42.26
12/15/2019 12:00,#d2e4b0,186.08,213.64,216.36,213.61,44.32,"15,886,966.93",60.01,379.98,186.23,41.48,181.44,-0.97,500.86,289.5,501.38,289.31,501.39,289.57,0,0.02,0,0,0.02,"5,287,508.00",59.99,0.02,0,0,0,-1,496.66,287.27,496.43,286.93,496.84,287.16,"320,194.53","32,019,441.24",7.89,"124,906.36",13.08,"325,105.43",2,53,"1,427.74",14.15,56.43,42.24
12/15/2019 13:00,White,230.45,267.11,280.44,271.16,46.36,"15,887,172.09",60.01,379.98,237.12,47.32,232.26,-0.98,501.28,289.41,501.52,289,501.4,289.4,0,0.02,0,0,0.02,"5,287,508.00",59.99,0.02,0,0,0,-1,497.22,287.07,496.76,286.84,497.33,287.12,"320,209.00","32,020,888.65",8.41,"124,906.68",14.05,"325,106.15",2,53,"1,427.65",14.48,56.75,42.3
12/15/2019 14:00,White,249.85,279.07,296.79,290.57,42.31,"15,887,411.69",60.01,379.98,250.83,51.67,245.39,-0.98,500.83,289.2,501.17,288.68,501.21,289.22,0,0,0,0,0,"5,287,508.00",59.99,0.02,0,0,0,-1,496.87,286.87,496.54,286.64,497.08,287.06,"320,223.45","32,022,332.38",9.48,"124,907.00",16.17,"325,106.88",2,53,"1,427.55",14.07,56.2,42.09
12/15/2019 15:00,#d2e4b0,261.69,290.24,307.86,301.83,38.12,"15,887,664.67",60.01,379.98,260.26,53.88,254.57,-0.98,500.38,288.87,500.83,288.37,501.02,289.05,0,0.01,0,0,0.01,"5,287,508.00",59.99,0.02,0,0,0,-1,496.53,286.67,496.29,286.18,496.84,286.91,"320,238.59","32,023,845.75",8.35,"124,907.32",14.86,"325,107.60",2,53,"1,427.46",13.41,55.61,42.19
12/15/2019 16:00,White,263.75,297.6,315.01,303.3,42.92,"15,887,921.92",60.01,379.98,264.88,54.39,259.17,-0.98,499.93,288.54,500.45,288.05,500.82,288.87,0,0.02,0,0,0.02,"5,287,508.00",60,0.02,0,0,0,-1,496.18,286.47,496.04,285.7,496.59,286.54,"320,254.51","32,025,437.86",9.19,"124,907.64",16.26,"325,108.33",2,53,"1,427.37",13.55,55.67,42.16
12/15/2019 17:00,White,263.89,297.7,313.24,305.87,37.26,"15,888,179.17",60,379.98,264.42,55.21,258.53,-0.98,499.35,288.53,499.53,288,499.91,288.88,0,0.03,0,0,0.03,"5,287,508.00",60,0.02,0,0,0,-1,495.61,286.61,495.07,285.66,495.93,285.98,"320,271.43","32,027,128.59",8.87,"124,907.95",15.5,"325,109.06",1.96,53,"1,427.28",13.63,55.77,42.14
12/15/2019 18:00,#d2e4b0,266.38,296.71,312.57,314.06,40.72,"15,888,438.04",60,379.98,267.66,52.27,262.41,-0.98,501.71,289.69,501.89,289.34,502.2,289.92,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,497.92,287.73,497.43,286.7,498.08,287.21,"320,288.89","32,028,874.21",8,"124,908.22",14.04,"325,109.80",1.84,53,"1,427.18",13.69,55.92,42.24
12/15/2019 19:00,White,257.86,281.34,296.47,296.05,41.4,"15,888,699.31",60,379.98,252.42,46.69,248.02,-0.98,500.11,289.17,500.12,288.69,500.67,289.33,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,495.97,287.19,495.52,286.11,496.34,286.39,"320,308.34","32,030,817.24",6.56,"124,908.49",12.1,"325,110.54",1.72,53,"1,427.08",12.96,55.24,42.29
12/15/2019 20:00,White,241.29,271.51,284.51,287.7,42.94,"15,888,937.45",60,379.98,243,43.74,238.94,-0.98,498.54,288.35,498.69,287.44,499.17,288.58,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,494.6,286.26,493.97,285.34,494.82,285.59,"320,328.38","32,032,821.30",6.19,"124,908.75",12.23,"325,111.28",1.59,53,"1,426.95",12.05,54.24,42.23
12/15/2019 21:00,#d2e4b0,208.48,228.27,229.63,236.6,42.9,"15,889,161.40",60,379.98,199.96,38.99,196.02,-0.98,498.43,288.15,498.46,287.39,499.19,288.66,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,494.45,286.21,493.83,285.35,494.71,285.68,"320,348.29","32,034,813.43",5.52,"124,909.02",10.59,"325,112.02",1.47,53,"1,426.80",12.52,54.81,42.25
12/15/2019 22:00,White,176.51,203.02,203.71,201.1,39.15,"15,889,341.32",59.99,379.98,175.87,31.76,172.89,-0.98,500.11,288.86,500.19,288.33,500.64,288.94,0,0.03,0,0,0.03,"5,287,508.00",60,0.02,0,0,0,-1,495.62,286.69,495.08,285.87,495.81,286,"320,367.96","32,036,779.23",6.05,"124,909.29",10.66,"325,112.75",1.34,53,"1,426.66",13.53,54.95,41.42
12/15/2019 23:00,White,177.38,206.39,207.1,201.85,38.14,"15,889,514.19",59.99,379.98,177.94,32.05,174.91,-0.98,499.99,289.38,500.09,288.96,500.87,289.2,0,0.02,0,0,0.02,"5,287,508.00",60,0.02,0,0,0,-1,495.83,287.08,495.35,286.3,495.79,286.21,"320,388.18","32,038,801.46",5.47,"124,909.56",9.39,"325,113.49",1.22,53,"1,426.51",13.94,54.75,40.86
12/16/2019 0:00,#d2e4b0,181.7,210.74,212.27,205.43,40.14,"15,889,691.31",59.99,379.98,181.38,31.78,178.47,-0.98,499.49,288.73,499.66,288.44,500.03,288.96,0,0,0,0,0,"5,287,508.00",60,0.02,0,0,0,-1,495.36,286.41,494.61,285.76,495.2,285.75,"320,408.51","32,040,833.74",5.01,"124,909.83",9.2,"325,114.12",1.09,53,"1,426.37",13.1,54.52,41.42
12/16/2019 1:00,White,167.55,192.06,193.32,188.11,43.26,"15,889,862.59",59.99,379.98,165.3,25.37,163.23,-0.99,498.64,287.72,498.85,287.56,499,288.11,0,0.02,0,0,0.02,"5,287,508.00",60,0.02,0,0,0,-1,494.07,285.54,493.75,285.06,494.29,285.02,"320,422.78","32,042,272.25",4.28,"124,910.06",7.73,"325,114.54",1.05,53,"1,426.22",12.94,54.98,41.99
12/16/2019 2:00,White,177.95,207.39,208.8,205.62,43.81,"15,890,032.69",59.99,379.98,179.4,30.72,176.65,-0.98,499.11,287.74,499.56,287.63,499.49,288.09,0,0.02,0,0,0.02,"5,287,508.00",59.84,0.02,0,0,0,-1,493.21,284.99,492.98,284.54,493.4,284.68,"320,440.30","32,044,008.63",3.96,"124,910.23",6.79,"325,114.97",1.18,53,"1,426.07",13.97,55.85,41.87
12/16/2019 3:00,#d2e4b0,167.93,192.05,193.96,192.07,40.04,"15,890,202.21",59.98,379.98,166.77,30.28,163.89,-0.98,498.93,287.76,499.75,287.69,499.94,288.07,0,0.03,0,0,0.03,"5,287,508.00",59.93,0.02,0,0,0,-1,494.07,285.36,493.92,284.97,494.21,285.42,"320,464.34","32,046,415.27",4.13,"124,910.40",6.77,"325,115.39",1.33,53,"1,425.98",14.48,56.29,41.79
12/16/2019 4:00,White,162.59,186.51,186.38,188.24,38.71,"15,890,364.09",59.98,379.98,161.8,29.8,158.98,-0.98,498.71,287.77,499.12,287.76,499.19,288.05,0,0,0,0,0,"5,287,508.00",60.02,0.02,0,0,0,-1,494.04,285.04,493.92,284.68,494.03,285.32,"320,486.37","32,048,619.27",4.05,"124,910.57",6.67,"325,115.82",1.47,53,"1,426.12",14.32,56.29,41.98
12/16/2019 5:00,White,172.84,204.22,201.9,205.78,36.95,"15,890,526.57",59.98,379.98,175.98,33.02,172.82,-0.98,498.12,287.47,498.35,287.54,497.87,287.9,0,0.01,0,0,0.01,"5,287,508.00",60.02,0.02,0,0,0,-1,493.27,284.3,493.2,283.97,493.12,284.43,"320,508.67","32,050,848.17",4,"124,910.74",6.59,"325,116.24",1.62,53,"1,426.30",14.23,56.24,41.97
12/16/2019 6:00,#d2e4b0,190.5,219.94,221.66,223.54,35.85,"15,890,709.04",59.99,379.98,190.75,36.49,187.19,-0.98,496.48,286.37,496.89,286.3,496.77,286.93,0,0,0,0,0,"5,287,508.00",60.02,0.02,0,0,0,-1,491.62,283.7,492.02,283.38,492.2,283.67,"320,531.84","32,053,164.64",3.82,"124,910.91",6.49,"325,116.67",1.76,53,"1,426.47",14.15,56.11,41.89
12/16/2019 7:00,White,193.49,225.17,225.6,227.53,36.41,"15,890,897.04",59.99,379.98,194.88,38.03,191.06,-0.98,497.57,287.41,497.99,287.42,498.42,288.14,0,0,0,0,0,"5,287,508.00",60.02,0.02,0,0,0,-1,493.23,285.07,493.02,284.83,493.26,284.83,"320,555.51","32,055,532.29",4.6,"124,911.08",7.12,"325,117.09",1.9,53,"1,426.64",15.4,57.22,41.79
12/16/2019 8:00,White,232.4,275.53,268.48,278.25,38.28,"15,891,110.71",59.99,379.98,236.34,43.28,232.29,-0.98,497.14,287.3,497.39,287.32,497.6,287.89,0,0.03,0,0,0.03,"5,287,508.00",60.03,0.02,0,0,0,-1,492.93,284.81,492.64,284.58,493.12,284.54,"320,579.85","32,057,963.96",4.41,"124,911.25",6.94,"325,117.66",2,53,"1,426.82",15.09,56.89,41.88
12/16/2019 9:00,#d2e4b0,249.17,288.76,288.64,306.86,39.25,"15,891,346.94",59.99,379.98,253.77,47.02,249.29,-0.98,496.52,287.19,496.81,287,497,287.58,0,0.03,0,0,0.03,"5,287,508.00",60.03,0.02,0,0,0,-1,492.56,284.82,492.4,284.32,492.89,284.59,"320,605.87","32,060,564.69",3.49,"124,911.50",6.24,"325,118.39",2,53,"1,426.99",13.01,56.35,43.3
12/16/2019 10:00,White,280.01,323.16,323.75,331.63,32.98,"15,891,613.51",59.99,379.98,280.81,46.34,276.9,-0.99,496.15,287.08,497.18,286.85,496.88,287.43,0,0.01,0,0,0.01,"5,287,508.00",60.03,0.02,0,0,0,-1,492.39,284.82,492.33,284.13,492.7,284.5,"320,631.95","32,063,175.08",8.36,"124,911.84",10.98,"325,119.13",2,53,"1,427.16",17.49,59.88,42.34
12/16/2019 11:00,White,291.69,335.71,339.83,352.56,42.57,"15,891,895.61",59.99,379.98,294.91,45.65,291.28,-0.99,495.85,286.97,497.26,286.9,496.91,287.49,0,0.01,0,0,0.01,"5,287,508.00",60.03,0.02,0,0,0,-1,492.32,284.83,492.33,284.11,492.53,284.31,"320,658.02","32,065,780.52",7.86,"124,912.18",12.89,"325,119.86",2,53,"1,427.29",14.61,56.86,42.26
12/16/2019 12:00,#d2e4b0,298.38,341.17,342.99,355.8,48.95,"15,892,190.10",59.99,379.98,297.99,45.75,294.36,-0.99,496,286.85,497.06,286.95,496.95,287.55,0,0,0,0,0,"5,287,508.00",60.03,0.02,0,0,0,-1,492.24,284.84,492.32,284.11,492.36,284.13,"320,683.58","32,068,336.93",4.73,"124,912.52",6.87,"325,120.59",2,53,"1,427.25",16.22,58.57,42.33
12/16/2019 13:00,White,303.59,347.32,351.1,358.92,45.38,"15,892,488.22",60,379.98,303.41,46.43,299.71,-0.99,496.59,286.74,496.98,287,497.02,287.61,0,0.01,0,0,0.01,"5,287,508.00",60.03,0.02,0,0,0,-1,492.27,284.84,492.32,284.11,492.35,284.07,"320,709.55","32,070,934.49",12.12,"124,912.86",21.77,"325,121.33",2,53,"1,427.20",13.51,55.56,42.06
12/16/2019 14:00,White,291.46,334.52,336.95,338.21,36.65,"15,892,780.99",60,379.98,290.1,43.88,286.65,-0.99,496.99,286.63,497.22,287.05,497.19,287.67,0,0.02,0,0,0.02,"5,287,508.00",60.02,0.02,0,0,0,-1,492.5,284.85,492.44,284.11,492.61,284.16,"320,733.44","32,073,325.17",9,"124,913.20",17.87,"325,122.06",2,53,"1,427.15",12.21,54.39,42.21
12/16/2019 15:00,#d2e4b0,286.83,326.67,332.45,336.92,34.66,"15,893,065.88",60,379.98,286.09,43.19,282.73,-0.99,497.3,286.5,497.48,286.99,497.36,287.69,0,0,0,0,0,"5,287,508.00",60.02,0.02,0,0,0,-1,492.74,284.86,492.67,284.12,492.88,284.25,"320,756.86","32,075,666.67",9.75,"124,913.54",17.21,"325,122.79",2,53,"1,427.10",13.55,55.62,42.11
12/16/2019 16:00,White,282.26,321.76,332.33,336.95,33.97,"15,893,345.13",60,379.98,284.7,45.65,280.94,-0.99,496.74,286.38,497.66,286.61,497.43,287.55,0,0.01,0,0,0.01,"5,287,508.00",60.02,0.02,0,0,0,-1,492.86,284.85,492.8,284.12,493.03,284.35,"320,780.60","32,078,040.72",9.79,"124,913.88",17.23,"325,123.52",2,53,"1,427.05",13.6,55.63,42.06
12/16/2019 17:00,White,287.44,323.42,330.61,340.49,34.46,"15,893,628.88",60,379.98,284.97,45.05,281.31,-0.99,495.75,286.3,496.46,286.28,496.38,287.39,0,0.03,0,0,0.03,"5,287,508.00",60.02,0.01,0,0,0,-1,491.84,284.83,491.71,284.15,492.07,284.33,"320,804.10","32,080,390.88",9.69,"124,914.17",17.26,"325,124.25",2,53,"1,427.00",13.37,55.47,42.13
12/16/2019 18:00,#d2e4b0,274.92,313.39,317.88,325.28,36.54,"15,893,904.27",60,379.98,273.71,41.48,270.47,-0.99,495.53,286.36,496.04,286.63,496.05,287.24,0,0.03,0,0,0.03,"5,287,508.00",60.01,0.01,0.01,-0.01,0,-1,491.75,284.81,491.14,284.2,491.9,284.45,"320,827.66","32,082,746.57",5.14,"124,914.43",8.46,"325,124.98",2,53,"1,426.95",15.14,57.3,42.17
12/16/2019 19:00,White,260.56,297.94,298.47,312.64,42.33,"15,894,166.54",60,379.98,260.86,42.27,257.25,-0.99,496.72,286.74,496.8,287.18,496.79,287.09,0,0.02,0,0,0.02,"5,287,508.00",60.01,0.01,0,0,0,-1,492.31,284.82,491.72,284.46,492.52,284.69,"320,851.49","32,085,129.22",4.22,"124,914.69",5.51,"325,125.71",2,53,"1,426.96",17.89,60.25,42.32
12/16/2019 20:00,White,268.75,303.08,311.64,310.6,44.03,"15,894,429.16",60,379.98,266.11,48.6,261.55,-0.98,497.71,287.48,498.17,287.72,497.96,287.52,0,0.01,0,0,0.01,"5,287,508.00",60.01,0.01,0,0,0,-1,493.72,285.33,492.96,285.15,493.69,284.93,"320,875.00","32,087,481.20",11,"124,914.95",15.11,"325,126.44",2,53,"1,427.06",17.9,60.14,42.28
12/16/2019 21:00,#d2e4b0,223.96,248.54,258.5,255.98,47.96,"15,894,666.12",60,379.98,219.88,40.35,216.02,-0.98,498.98,288.21,499.48,288.27,499.05,288.37,0,0.02,0,0,0.02,"5,287,508.00",60.01,0.01,0,0,0,-1,495.05,286.03,494.39,285.85,494.98,285.36,"320,895.29","32,089,514.53",5.81,"124,915.21",10.67,"325,127.17",1.91,53,"1,427.17",13.2,55.53,42.31
12/16/2019 22:00,White,216.7,244.14,252.48,251.26,43.22,"15,894,879.88",60,379.98,215.98,42.54,211.63,-0.98,500.16,288.95,500.7,288.88,500.13,289.21,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,496.37,286.74,495.94,286.55,496.26,286.26,"320,914.21","32,091,403.91",4.35,"124,915.47",7.2,"325,127.90",1.78,53,"1,427.28",14.66,56.96,42.28
12/16/2019 23:00,White,179.84,202.49,198.93,202.17,43.39,"15,895,072.95",60,379.98,173.43,36.21,169.54,-0.98,497.72,287.49,497.74,287.56,498.04,287.91,0,0.01,0,0,0.01,"5,287,508.00",60.01,0,0,0,0,-1,493.49,285.12,492.84,284.78,493.44,284.8,"320,933.96","32,093,381.50",4.31,"124,915.73",6.83,"325,128.45",1.66,53,"1,427.39",15.03,57.37,42.31
12/17/2019 0:00,#d2e4b0,155.96,183.3,176.45,178.66,42.93,"15,895,232.48",60,351.47,155.11,27.24,152.69,-0.98,498.59,287.67,498.87,287.77,498.84,288.13,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,493.96,285.17,493.65,284.93,493.94,284.86,"320,953.14","32,095,297.82",3.95,"124,915.99",6.16,"325,128.72",1.53,53,"1,427.50",15.39,57.67,42.35
12/17/2019 1:00,White,146,170.91,167.22,163.78,40.43,"15,895,379.12",60,151.85,144.9,23.29,142.92,-0.99,499.55,288.14,499.65,288.04,499.8,288.35,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,494.82,285.48,494.53,285.32,494.84,285.23,"320,965.63","32,096,557.20",3.3,"124,916.15",5.1,"325,128.98",1.41,53,"1,427.61",15.59,57.92,42.33
12/17/2019 2:00,White,157.17,183.71,182.18,181.78,42.66,"15,895,529.22",60,158.25,158.21,28.24,155.6,-0.98,500.17,288.48,500.05,288.32,500.47,288.57,0,0.01,0,0,0.01,"5,287,508.00",60.01,0,0,0,0,-1,495.44,285.77,495.11,285.62,495.49,285.6,"320,982.64","32,098,242.74",3.17,"124,916.26",4.72,"325,129.25",1.28,53,"1,427.72",15.86,58.27,42.37
12/17/2019 3:00,#d2e4b0,154.07,176.34,180.8,174.38,44.33,"15,895,682.23",60,160.01,153.59,27.99,150.91,-0.98,499.73,288.16,499.71,288.49,500.06,288.79,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,494.92,285.6,494.66,285.33,494.99,285.74,"321,006.88","32,100,669.22",2.86,"124,916.37",4.08,"325,129.51",1.16,53,"1,427.82",16.83,59.27,42.41
12/17/2019 4:00,White,151.57,173.29,177.7,172.99,44.5,"15,895,831.61",60,160.01,151.3,27.01,148.79,-0.98,499.14,287.74,499.25,288.07,499.5,288.73,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,494.25,285.21,494.07,284.95,494.32,285.19,"321,028.63","32,102,845.42",2.49,"124,916.49",3.25,"325,129.78",1.04,53,"1,427.91",18.37,60.81,42.45
12/17/2019 5:00,White,161.65,189.97,194.39,187.72,37.92,"15,895,984.46",60,164.7,164.86,31.17,161.77,-0.98,498.54,287.31,498.79,287.57,498.95,288.06,0,0,0,0,0,"5,287,508.00",60.01,0,0,0,0,-1,493.58,284.83,493.47,284.57,493.66,284.59,"321,049.85","32,104,967.61",2.36,"124,916.60",2.98,"325,130.05",1.23,53,"1,427.99",19.48,61.95,42.49
12/17/2019 6:00,#d2e4b0,179.89,207.05,213.23,207.78,36.71,"15,896,156.56",60,180.31,180.38,33.52,177.17,-0.98,497.33,286.84,497.79,287.05,497.44,287.37,0,0.01,0,0,0.01,"5,287,508.00",60,0,0,0,0,-1,492.29,284.43,492.31,284.19,492.35,283.99,"321,070.99","32,107,080.98",2.03,"124,916.72",2.45,"325,130.31",1.52,53,"1,428.08",19.94,62.53,42.52
12/17/2019 7:00,White,191.29,223.51,228.38,222.91,39.07,"15,896,337.54",60,191.84,194.29,35.47,190.94,-0.98,498.28,287.83,498.75,288.01,498.7,288.45,0,0.03,0,0,0.03,"5,287,508.00",60,0,0,0,0,-1,493.74,285.06,493.67,285.06,493.86,284.94,"321,094.94","32,109,474.11",2.39,"124,916.83",2.77,"325,130.78",1.82,53,"1,428.16",20.84,63.31,42.48
12/17/2019 8:00,White,227.41,266.94,267.43,269.97,40.78,"15,896,549.10",60,227.79,231.09,41.26,227.27,-0.98,497.85,287.55,498.24,287.86,498.2,288.28,0,0,0,0,0,"5,287,508.00",60,0,0,0,0,-1,493.45,285.07,493.35,285.05,493.64,284.87,"321,119.15","32,111,893.49",3.28,"124,916.96",3.75,"325,131.43",2,53,"1,428.24",20.95,63.31,42.36
12/17/2019 9:00,#d2e4b0,242.73,278.14,285.96,292.63,41.53,"15,896,782.07",60,242.82,245.85,46.17,241.38,-0.98,496.85,286.95,497.17,287.39,497.17,287.79,0,0.01,0,0,0.01,"5,287,508.00",60,0,0,0,0,-1,492.62,284.86,492.49,284.76,492.88,284.56,"321,146.53","32,114,630.72",10.56,"124,917.29",12.98,"325,132.09",2,53,"1,428.33",19.96,62.23,42.27
12/17/2019 10:00,White,290.5,329.2,347.44,351.48,45.42,"15,897,049.86",60.01,294.79,294.64,53.2,289.7,-0.98,496.02,286.36,496.4,286.93,496.36,287.31,0,0,0,0,0,"5,287,508.00",59.99,0,0,0,0,-1,491.89,284.65,491.85,284.47,492.31,284.25,"321,174.97","32,117,473.45",10.23,"124,917.69",17.82,"325,132.74",2,53,"1,428.41",13.63,55.84,42.25
12/17/2019 11:00,White,281.52,314.57,324.43,337.73,46.99,"15,897,332.89",60.01,302.34,280.07,43.98,276.47,-0.99,495.6,286.06,496.31,286.51,496.11,286.89,0,0.02,0,0,0.02,"5,287,508.00",59.99,0,0,0,0,-1,491.4,284.44,491.69,284.18,492.05,283.89,"321,202.28","32,120,206.89",8.47,"124,918.08",14.9,"325,133.39",2,53,"1,428.30",13.68,55.95,42.21
