,,Gund Bus-A 15 Min Block Demand - kVA,Gund Bus-A Current Phase A - Amps,Gund Bus-A Current Phase B - Amps,Gund Bus-A Current Phase C - Amps,Gund Bus-A Current Phase N - Amps,Gund Bus-A Energy - kWh,Gund Bus-A Frequency - Hertz,Gund Bus-A Max Monthly Demand - kW,Gund Bus-A Power Apparent - kVA,Gund Bus-A Power Reactive - kVAR,Gund Bus-A Power Real - kW,Gund Bus-A True Power Factor - PF,Gund Bus-A Voltage AB - Volts,Gund Bus-A Voltage AN - Volts,Gund Bus-A Voltage BC - Volts,Gund Bus-A Voltage BN - Volts,Gund Bus-A Voltage CA - Volts,Gund Bus-A Voltage CN - Volts,Gund Bus-B 15 Min Block Demand - kVA,Gund Bus-B Current Phase A - Amps,Gund Bus-B Current Phase B - Amps,Gund Bus-B Current Phase C - Amps,Gund Bus-B Current Phase N - Amps,Gund Bus-B Energy - kWh,Gund Bus-B Frequency - Hertz,Gund Bus-B Max Monthly Demand - kW,Gund Bus-B Power Apparent - kVA,Gund Bus-B Power Reactive - kVAR,Gund Bus-B Power Real - kW,Gund Bus-B True Power Factor - PF,Gund Bus-B Voltage AB - Volts,Gund Bus-B Voltage AN - Volts,Gund Bus-B Voltage BC - Volts,Gund Bus-B Voltage BN - Volts,Gund Bus-B Voltage CA - Volts,Gund Bus-B Voltage CN - Volts,Gund Condensate Counter - count,Gund Condensate FlowTotal - LBS,Gund Main Demand - Tons,Gund Main Energy - Ton-Days,Gund Main FlowRate - gpm,Gund Main FlowTotal - kgal(1000),Gund Main SignalAeration - Count,Gund Main SignalStrength - Count,Gund Main SonicVelocity - Ft/Sec,Gund Main TempDelta - Deg F,Gund Main TempReturn - Deg F,Gund Main TempSupply - Deg F
1/2/2019 7:00:00 AM,White,128.14,151.95,159.19,153.52,39.55,"14,336,397.27",60.01,309.09,133.80,29.91,130.38,-0.97,498.47,288.06,499.09,288.32,498.48,289.11,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.96,0.02,0.00,0.00,0.00,-1.00,493.88,285.59,494.30,285.98,494.11,285.58,"251,839.51","25,183,924.62",2.20,"112,640.78",3.67,"294,218.21",0.00,55.00,"1,426.73",14.32,56.48,42.16
1/2/2019 8:00:00 AM,White,140.89,166.14,167.10,156.94,37.04,"14,336,532.63",60.01,309.09,140.94,33.68,136.83,-0.97,497.82,287.59,498.60,287.59,497.89,288.53,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.96,0.02,0.00,0.00,0.00,-1.00,493.49,285.30,493.52,285.77,493.80,285.40,"251,874.37","25,187,406.97",2.65,"112,640.91",4.15,"294,218.59",0.00,55.00,"1,426.63",15.04,57.29,42.21
1/2/2019 9:00:00 AM,#d2e4b0,158.72,185.93,193.91,189.27,42.75,"14,336,677.47",60.01,309.09,163.81,34.43,160.01,-0.98,497.42,287.16,498.22,287.60,497.47,287.98,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,493.22,285.01,493.10,285.56,493.67,285.22,"251,911.49","25,191,118.91",9.45,"112,641.04",12.44,"294,219.03",0.00,55.00,"1,426.55",16.94,59.06,42.14
1/2/2019 10:00:00 AM,White,213.92,259.04,259.28,245.88,40.35,"14,336,866.87",60.01,309.09,219.75,40.79,215.88,-0.98,497.19,287.03,497.71,287.62,497.10,287.83,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,492.96,284.72,492.91,285.35,493.02,285.05,"251,948.22","25,194,792.87",2.76,"112,641.16",5.39,"294,219.46",0.00,55.00,"1,426.63",12.51,55.01,42.44
1/2/2019 11:00:00 AM,White,240.42,280.29,283.43,280.42,43.25,"14,337,094.95",60.01,309.09,242.44,44.91,238.19,-0.98,497.26,286.97,497.55,287.64,496.86,287.77,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,492.94,284.46,492.91,285.14,492.69,284.87,"251,978.92","25,197,869.93",2.85,"112,641.31",4.59,"294,219.90",0.00,55.00,"1,426.75",14.83,57.45,42.63
1/2/2019 12:00:00 PM,#d2e4b0,251.92,289.76,298.35,296.69,38.55,"14,337,337.94",60.01,309.09,254.26,49.31,249.37,-0.98,497.56,286.92,497.80,287.65,496.93,287.72,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.05,284.43,493.03,284.98,492.79,284.69,"252,003.19","25,200,299.68",5.99,"112,641.49",9.34,"294,220.34",0.00,55.00,"1,426.87",15.27,58.03,42.72
1/2/2019 1:00:00 PM,White,254.97,292.51,297.26,291.99,32.05,"14,337,589.69",60.01,309.09,253.36,48.19,248.70,-0.98,497.77,286.86,498.05,287.67,497.12,287.66,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.17,284.47,493.14,284.99,492.89,284.62,"252,026.26","25,202,607.91",3.54,"112,641.67",4.91,"294,220.77",0.00,55.00,"1,426.98",17.36,59.54,42.22
1/2/2019 2:00:00 PM,White,264.99,310.15,313.64,310.54,22.54,"14,337,841.91",60.01,309.09,268.63,53.39,263.23,-0.98,497.66,286.81,498.24,287.69,497.27,287.61,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.26,284.51,493.26,285.01,492.99,284.67,"252,049.11","25,204,892.00",5.46,"112,641.85",7.45,"294,221.21",0.00,55.00,"1,427.10",17.17,59.91,42.72
1/2/2019 3:00:00 PM,#d2e4b0,273.55,311.56,314.05,313.93,22.00,"14,338,110.78",60.00,309.09,270.21,54.33,264.66,-0.98,497.53,286.75,498.09,287.71,497.15,287.55,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.10,284.55,493.37,285.04,493.06,284.72,"252,071.78","25,207,158.65",7.30,"112,642.03",11.57,"294,221.63",0.00,55.00,"1,427.21",14.80,57.36,42.58
1/2/2019 4:00:00 PM,White,254.47,296.96,295.19,296.23,22.94,"14,338,365.93",60.00,309.09,255.05,47.63,250.54,-0.98,497.39,286.70,497.87,287.74,496.97,287.50,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.89,284.59,493.32,285.07,492.65,284.77,"252,094.80","25,209,460.92",2.82,"112,642.21",4.65,"294,221.94",0.00,55.00,"1,427.33",14.56,56.97,42.44
1/2/2019 5:00:00 PM,White,262.52,308.79,302.46,309.62,23.54,"14,338,619.17",60.00,309.09,264.45,51.48,259.36,-0.98,497.00,286.71,497.77,287.78,497.03,287.46,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,492.86,284.63,493.06,285.09,492.49,284.83,"252,119.40","25,211,918.42",3.43,"112,642.39",5.24,"294,222.21",0.00,55.00,"1,427.43",15.40,57.85,42.43
1/2/2019 6:00:00 PM,#d2e4b0,241.50,285.46,262.55,270.85,23.68,"14,338,868.84",59.99,309.09,235.12,48.03,230.11,-0.98,497.37,286.90,497.88,287.82,497.30,287.52,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-0.99,493.02,284.67,493.18,285.12,492.92,284.88,"252,146.43","25,214,620.84",3.08,"112,642.57",4.57,"294,222.48",0.00,55.00,"1,427.48",15.82,58.18,42.40
1/2/2019 7:00:00 PM,White,206.43,250.29,228.37,228.92,23.07,"14,339,081.02",59.99,309.09,203.46,42.13,199.05,-0.98,498.32,287.10,498.52,287.87,497.88,287.60,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.53,284.72,493.53,285.15,493.31,284.93,"252,173.44","25,217,321.37",2.52,"112,642.72",3.98,"294,222.76",0.00,55.00,"1,427.52",15.18,57.55,42.40
1/2/2019 8:00:00 PM,White,200.58,247.02,225.95,222.22,25.14,"14,339,277.65",59.99,309.09,200.43,42.54,195.85,-0.98,498.73,287.30,499.38,287.94,498.20,287.67,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.42,284.86,493.76,285.24,493.80,285.06,"252,200.66","25,220,044.20",2.83,"112,642.83",4.27,"294,223.03",0.00,55.00,"1,427.57",15.81,58.32,42.50
1/2/2019 9:00:00 PM,#d2e4b0,197.70,243.60,224.48,219.00,38.27,"14,339,472.03",59.98,309.09,197.89,42.34,193.21,-0.98,498.38,287.63,498.71,288.27,498.25,288.01,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.05,285.18,493.77,285.57,493.22,285.24,"252,227.18","25,222,695.31",2.78,"112,642.94",4.20,"294,223.30",0.00,55.01,"1,427.61",15.78,58.70,42.90
1/2/2019 10:00:00 PM,White,189.61,230.10,209.43,205.11,36.47,"14,339,661.81",59.98,309.09,185.64,39.44,181.37,-0.98,498.67,287.62,499.25,288.52,498.47,288.31,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.23,285.24,493.99,285.71,493.71,285.06,"252,252.23","25,225,205.66",2.96,"112,643.05",4.40,"294,223.58",0.00,55.11,"1,427.65",16.11,58.87,42.76
1/2/2019 11:00:00 PM,White,142.63,177.13,157.16,146.54,42.18,"14,339,820.39",59.98,309.09,138.13,27.41,135.34,-0.98,497.09,286.64,497.67,287.51,496.95,287.40,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,492.81,284.19,492.51,284.81,492.59,284.17,"252,271.32","25,227,120.65",2.85,"112,643.16",4.27,"294,223.84",0.00,55.24,"1,427.69",15.95,58.52,42.63
1/3/2019 12:00:00 AM,#d2e4b0,126.56,162.40,145.31,129.91,38.99,"14,339,947.03",59.98,309.09,125.75,23.67,123.44,-0.98,497.57,286.76,498.27,287.51,497.62,287.48,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.19,284.25,493.16,285.05,493.20,284.25,"252,281.68","25,228,161.30",2.71,"112,643.27",4.16,"294,224.08",0.00,55.37,"1,427.74",15.42,58.04,42.63
1/3/2019 1:00:00 AM,White,118.13,150.03,133.61,122.59,37.82,"14,340,066.30",59.97,309.09,117.07,23.71,114.56,-0.98,498.08,286.88,498.85,287.51,498.23,287.56,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.73,284.30,493.41,285.28,493.41,284.32,"252,287.12","25,228,710.34",2.19,"112,643.38",3.62,"294,224.30",0.00,55.49,"1,427.69",14.72,57.36,42.68
1/3/2019 2:00:00 AM,White,113.22,144.58,122.46,123.43,35.42,"14,340,178.31",59.97,309.09,112.52,23.97,109.87,-0.98,498.63,287.01,499.41,287.52,498.80,287.64,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.73,284.36,493.42,285.47,493.34,284.40,"252,289.16","25,228,914.40",2.22,"112,643.49",3.65,"294,224.53",0.00,55.62,"1,427.40",14.42,57.10,42.73
1/3/2019 3:00:00 AM,#d2e4b0,114.49,148.29,125.34,127.53,35.83,"14,340,288.68",59.97,309.09,115.58,24.23,112.92,-0.98,498.73,287.13,499.43,287.52,498.82,287.72,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.47,284.42,493.43,285.30,493.26,284.48,"252,293.61","25,229,348.00",2.13,"112,643.60",3.66,"294,224.76",0.00,55.74,"1,427.09",14.08,57.08,42.96
1/3/2019 4:00:00 AM,White,117.36,149.27,126.59,129.61,36.73,"14,340,403.05",59.96,309.09,116.77,24.34,114.14,-0.98,498.25,287.25,498.80,287.52,498.19,287.80,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.20,284.48,493.44,285.06,493.19,284.55,"252,310.12","25,231,006.21",2.33,"112,643.72",3.84,"294,224.98",0.00,55.87,"1,426.79",14.29,57.41,43.10
1/3/2019 5:00:00 AM,White,113.36,144.73,123.23,124.72,34.42,"14,340,515.06",59.97,309.09,112.99,23.50,110.47,-0.98,497.77,287.37,498.18,287.53,497.55,287.88,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.94,284.53,493.41,284.82,493.11,284.63,"252,317.67","25,231,761.24",2.14,"112,643.83",3.60,"294,225.21",0.00,55.97,"1,426.48",14.66,57.54,42.90
1/3/2019 6:00:00 AM,#d2e4b0,113.93,145.02,124.28,125.63,35.71,"14,340,626.30",59.97,309.09,113.66,22.66,111.26,-0.98,498.30,287.51,498.90,288.02,498.24,288.17,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.60,284.88,493.74,285.16,493.48,284.95,"252,325.22","25,232,516.25",2.17,"112,643.95",3.61,"294,225.43",0.00,55.88,"1,426.17",14.69,57.47,42.84
1/3/2019 7:00:00 AM,White,118.39,150.87,132.77,133.61,35.81,"14,340,739.54",59.97,309.09,120.41,24.33,117.78,-0.98,499.09,288.09,499.70,288.79,498.96,288.80,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,494.35,285.54,494.32,285.93,493.93,285.67,"252,338.48","25,233,829.90",2.39,"112,644.07",3.80,"294,225.69",0.00,55.75,"1,425.87",14.86,57.85,43.00
1/3/2019 8:00:00 AM,White,132.20,161.89,149.86,152.90,36.21,"14,340,863.52",59.98,309.09,133.85,29.66,130.44,-0.97,498.11,287.75,498.92,288.47,498.55,288.50,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.79,285.23,493.95,285.67,493.64,285.49,"252,361.93","25,236,175.31",2.48,"112,644.18",4.14,"294,226.03",0.00,55.62,"1,425.56",14.50,58.15,43.71
1/3/2019 9:00:00 AM,#d2e4b0,167.03,207.15,196.22,196.97,41.86,"14,341,011.83",59.98,309.09,172.85,37.74,168.62,-0.98,498.67,287.40,499.24,288.20,498.94,288.21,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,494.29,284.94,494.50,285.40,494.17,285.32,"252,388.51","25,238,825.92",5.17,"112,644.30",6.17,"294,226.38",0.00,55.50,"1,425.39",20.06,61.73,41.65
1/3/2019 10:00:00 AM,White,220.37,264.44,262.89,256.97,46.47,"14,341,208.99",59.99,309.09,225.86,43.43,221.57,-0.98,498.59,287.08,499.25,288.06,498.71,288.11,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,494.36,284.83,494.19,285.09,493.91,285.19,"252,418.77","25,241,852.87",3.91,"112,644.42",5.42,"294,226.73",0.00,55.37,"1,425.48",17.17,58.47,41.29
1/3/2019 11:00:00 AM,White,238.28,281.61,278.52,275.66,46.56,"14,341,436.21",59.99,309.09,240.68,45.94,236.16,-0.98,497.82,286.75,498.80,287.94,498.03,288.04,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,493.97,284.75,493.57,284.78,493.38,285.07,"252,445.85","25,244,565.59",2.84,"112,644.58",3.96,"294,227.08",0.00,55.24,"1,425.58",17.22,58.78,41.57
1/3/2019 12:00:00 PM,#d2e4b0,266.23,316.15,311.36,313.73,46.73,"14,341,686.41",60.00,309.09,270.51,51.87,265.48,-0.98,497.07,286.50,498.33,287.82,497.12,287.97,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.87,284.67,493.04,284.52,492.67,284.96,"252,466.58","25,246,642.63",4.08,"112,644.77",5.75,"294,227.43",0.00,55.12,"1,425.68",16.77,58.73,41.94
1/3/2019 1:00:00 PM,White,282.87,330.70,329.74,326.69,44.83,"14,341,960.14",60.00,309.09,283.29,56.27,277.60,-0.98,497.03,286.53,498.04,287.70,497.03,287.90,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.64,284.59,492.94,284.57,492.35,284.85,"252,483.89","25,248,375.30",5.58,"112,644.97",8.03,"294,227.78",0.00,55.01,"1,425.77",16.72,59.16,42.43
1/3/2019 2:00:00 PM,White,284.58,328.40,334.44,328.86,42.40,"14,342,238.51",60.00,309.09,284.69,56.41,278.99,-0.98,497.06,286.59,497.90,287.58,497.04,287.83,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.56,284.51,492.90,284.66,492.34,284.74,"252,501.42","25,250,127.71",4.99,"112,645.16",8.35,"294,228.12",0.00,55.00,"1,425.87",14.39,56.56,42.19
1/3/2019 3:00:00 PM,#d2e4b0,282.88,325.65,330.35,325.89,38.60,"14,342,516.76",60.01,309.09,281.93,55.74,276.30,-0.98,497.09,286.65,497.75,287.46,497.05,287.76,0.00,0.04,0.00,0.00,0.04,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.48,284.43,492.85,284.76,492.33,284.63,"252,519.61","25,251,945.91",5.20,"112,645.35",8.71,"294,228.49",0.00,55.00,"1,425.96",14.11,56.88,42.79
1/3/2019 4:00:00 PM,White,283.65,330.46,333.79,327.40,40.48,"14,342,792.88",60.01,309.09,284.66,55.69,279.09,-0.98,497.13,286.71,497.61,287.34,497.05,287.69,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.40,284.35,492.81,284.86,492.32,284.51,"252,538.27","25,253,811.61",4.81,"112,645.54",7.82,"294,228.89",0.00,55.00,"1,426.06",14.62,57.01,42.33
1/3/2019 5:00:00 PM,White,286.25,332.65,331.32,329.07,39.62,"14,343,074.38",60.01,309.09,284.84,57.54,278.93,-0.98,497.20,286.77,497.52,287.31,497.08,287.64,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.40,284.36,492.79,284.99,492.37,284.54,"252,557.98","25,255,780.29",5.14,"112,645.73",8.02,"294,229.30",0.00,55.00,"1,426.22",15.29,57.42,42.12
1/3/2019 6:00:00 PM,#d2e4b0,254.58,300.61,280.53,293.75,38.04,"14,343,334.94",60.01,309.09,251.18,55.06,245.03,-0.98,497.62,286.83,497.84,287.53,497.31,287.81,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,492.79,284.50,492.95,285.13,492.64,284.79,"252,581.82","25,258,162.51",4.60,"112,645.92",7.44,"294,229.70",0.00,55.00,"1,426.46",14.73,57.03,42.31
1/3/2019 7:00:00 PM,White,237.11,279.54,266.77,263.83,37.30,"14,343,572.97",60.02,309.09,233.00,53.18,226.82,-0.97,498.10,287.16,498.12,287.77,497.58,288.02,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.24,284.64,493.14,285.27,492.94,285.05,"252,604.96","25,260,477.62",4.64,"112,646.07",7.50,"294,230.11",0.00,55.00,"1,426.70",14.85,57.08,42.23
1/3/2019 8:00:00 PM,White,214.70,256.36,245.74,240.65,40.04,"14,343,788.63",60.02,309.09,213.60,45.73,208.56,-0.98,498.11,287.65,498.44,288.01,497.98,288.22,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.78,284.86,493.47,285.41,493.36,285.30,"252,626.53","25,262,635.34",3.76,"112,646.21",6.02,"294,230.51",0.00,55.00,"1,426.94",14.88,57.14,42.24
1/3/2019 9:00:00 PM,#d2e4b0,211.37,251.22,245.57,234.32,41.09,"14,343,995.64",60.02,309.09,210.87,45.58,205.82,-0.98,499.35,288.17,500.00,288.63,499.46,288.68,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,495.19,285.65,494.95,285.96,494.77,285.68,"252,649.46","25,264,926.25",3.18,"112,646.34",4.84,"294,230.92",0.00,55.00,"1,427.18",15.78,58.16,42.36
1/3/2019 10:00:00 PM,White,197.83,229.71,225.78,216.08,40.07,"14,344,195.67",60.01,309.09,193.07,42.77,188.21,-0.98,497.46,287.26,497.97,287.55,497.14,287.55,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,493.11,284.85,493.42,284.89,492.78,284.87,"252,670.83","25,267,068.20",3.16,"112,646.48",4.70,"294,231.32",0.00,55.00,"1,427.42",16.27,58.54,42.26
1/3/2019 11:00:00 PM,White,146.09,176.52,164.77,148.11,40.50,"14,344,358.63",60.01,309.09,140.85,30.38,137.50,-0.98,497.78,287.13,498.44,287.44,497.70,287.51,0.00,0.04,0.00,0.00,0.04,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,493.32,284.67,493.32,284.70,493.08,284.77,"252,685.47","25,268,537.63",2.91,"112,646.62",4.38,"294,231.66",0.00,55.00,"1,427.66",15.66,58.14,42.51
1/4/2019 12:00:00 AM,#d2e4b0,128.32,160.93,150.71,130.82,38.44,"14,344,487.03",60.00,309.09,127.71,25.67,125.01,-0.98,498.38,287.28,499.02,287.69,498.56,287.82,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,493.75,284.77,493.71,284.86,493.57,284.93,"252,694.11","25,269,405.63",2.58,"112,646.75",4.08,"294,231.91",0.00,55.00,"1,427.90",15.37,57.71,42.32
1/4/2019 1:00:00 AM,White,123.10,154.82,145.44,124.84,39.24,"14,344,609.79",60.00,309.09,122.64,24.95,120.04,-0.98,498.89,287.44,499.47,287.94,499.31,288.13,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,494.07,284.88,494.09,285.02,493.96,285.08,"252,698.87","25,269,884.83",2.46,"112,646.89",3.94,"294,232.15",0.00,55.00,"1,428.13",15.00,57.66,42.73
1/4/2019 2:00:00 AM,White,122.03,154.06,144.95,124.17,39.46,"14,344,729.42",60.00,309.09,122.34,25.30,119.66,-0.98,499.39,287.60,499.93,288.19,500.05,288.43,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,494.40,284.98,494.46,285.19,494.35,285.24,"252,701.04","25,270,102.19",2.34,"112,647.02",3.96,"294,232.40",0.00,55.00,"1,428.34",14.56,57.47,42.86
1/4/2019 3:00:00 AM,#d2e4b0,122.86,153.45,147.76,127.26,37.43,"14,344,848.91",59.99,309.09,123.97,25.10,121.32,-0.98,499.90,287.76,500.38,288.45,500.05,288.74,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.97,0.02,0.00,0.00,0.00,-1.00,494.72,285.09,494.83,285.35,494.74,285.40,"252,705.25","25,270,513.37",2.37,"112,647.16",3.88,"294,232.65",0.00,55.00,"1,428.56",14.30,57.43,43.12
1/4/2019 4:00:00 AM,White,121.20,147.85,138.71,128.48,35.86,"14,344,969.04",59.99,309.09,120.02,25.02,117.31,-0.98,499.74,287.92,500.57,288.70,499.56,288.96,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.01,-0.01,0.00,-0.99,495.05,285.19,495.12,285.51,494.95,285.55,"252,720.15","25,272,010.14",2.36,"112,647.29",4.05,"294,232.89",0.00,55.00,"1,428.77",14.29,57.72,43.40
1/4/2019 5:00:00 AM,White,120.11,148.15,137.96,129.62,34.46,"14,345,086.17",59.99,309.09,120.00,23.61,117.59,-0.98,498.75,288.04,499.73,288.46,499.06,288.40,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.62,285.29,494.29,285.63,494.01,285.53,"252,727.10","25,272,703.64",2.48,"112,647.42",3.98,"294,233.14",0.00,55.00,"1,428.99",15.07,58.01,42.94
1/4/2019 6:00:00 AM,#d2e4b0,127.05,157.23,148.35,140.27,34.88,"14,345,207.28",59.99,309.09,128.42,25.32,125.82,-0.98,497.75,287.20,498.30,287.51,498.08,287.66,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,493.40,284.66,493.11,284.87,492.89,284.67,"252,735.85","25,273,577.30",2.56,"112,647.55",3.96,"294,233.39",0.00,55.00,"1,429.21",15.61,58.38,42.79
1/4/2019 7:00:00 AM,White,145.96,178.35,173.66,165.82,32.34,"14,345,342.49",60.00,309.09,149.16,28.71,146.31,-0.98,498.81,287.78,499.39,288.29,499.02,288.56,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.27,285.21,494.32,285.47,494.12,285.34,"252,751.68","25,275,148.39",2.92,"112,647.68",4.31,"294,233.72",0.00,55.00,"1,429.42",16.14,59.01,42.88
1/4/2019 8:00:00 AM,White,155.33,182.18,183.96,172.92,31.04,"14,345,492.73",60.00,309.09,155.19,31.44,151.93,-0.98,498.96,288.04,499.53,288.56,499.18,288.83,0.00,0.01,0.00,0.00,0.01,"5,269,275.00",59.98,0.02,0.00,0.00,0.00,-1.00,494.50,285.53,494.47,285.79,494.40,285.62,"252,777.64","25,277,743.21",3.08,"112,647.81",4.60,"294,234.13",0.00,55.00,"1,429.63",15.99,59.36,43.40
1/4/2019 9:00:00 AM,#d2e4b0,190.39,232.58,229.70,224.57,34.31,"14,345,662.66",60.01,309.09,197.73,42.29,193.11,-0.98,498.55,287.89,499.12,288.41,498.79,288.68,0.00,0.02,0.00,0.00,0.02,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,494.14,285.46,494.08,285.71,494.02,285.51,"252,804.80","25,280,455.96",6.36,"112,647.94",7.89,"294,234.53",0.00,55.00,"1,429.48",19.47,62.47,43.01
1/4/2019 10:00:00 AM,White,225.85,264.35,274.96,254.66,41.57,"14,345,874.48",60.02,309.09,227.77,41.54,223.90,-0.98,496.46,286.50,497.14,287.04,496.77,287.35,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,492.01,284.45,492.08,284.41,492.05,284.24,"252,831.11","25,283,093.00",4.16,"112,648.09",5.59,"294,234.94",0.00,55.00,"1,429.15",17.57,60.62,43.08
1/4/2019 11:00:00 AM,White,249.15,293.47,305.75,293.27,45.76,"14,346,108.18",60.02,309.09,255.01,50.05,249.96,-0.98,494.70,285.51,495.52,286.14,495.07,286.40,0.00,0.00,0.00,0.00,0.00,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,490.48,283.73,490.60,283.53,490.73,283.40,"252,852.04","25,285,188.69",6.21,"112,648.32",7.71,"294,235.35",0.00,55.00,"1,428.81",18.97,61.27,42.33
1/4/2019 12:00:00 PM,#d2e4b0,276.51,316.42,333.57,319.61,46.96,"14,346,371.90",60.03,309.09,276.88,55.88,271.11,-0.98,494.16,285.34,495.53,286.06,494.54,286.24,0.00,0.03,0.00,0.00,0.03,"5,269,275.00",59.99,0.02,0.00,0.00,0.00,-1.00,490.47,283.63,490.59,283.48,490.41,283.35,"252,869.39","25,286,926.25",6.07,"112,648.56",8.94,"294,235.76",0.00,55.00,"1,428.47",16.29,58.45,42.16
